Period,State_1,Nobs_1,Price_Av_1,Price_Med_1,Price_Av_Pure_1,Price_Med_Pure_1,Price_OLS_1,Price_RLS_1,Price_exp_1,Price_ppgLOS_1,State_2,Nobs_2,Price_Av_2,Price_Med_2,Price_Av_Pure_2,Price_Med_Pure_2,Price_OLS_2,Price_RLS_2,Price_exp_2,Price_ppgLOS_2
3 , GA , 257 , 1432.00778210117 , 903 , 130.203623234786 , 69.74983855 , 367.087457321076 , 287.330093446104 , 2178.56994925432 , 367.087457321076 , SC , 59 , 1010.71186440678 , 903 , 250.29697206 , 79.44306094 , 221.152763669236 , 218.000128794102 , 2652.97073775585 , 221.152763669236 , 
4 , GA , 278 , 1486.78417266187 , 974 , 206.703199732745 , 70.52912681 , 375.900498567126 , 358.85936451555 , 2509.84098429654 , 375.900498567126 , SC , 56 , 1564.71428571429 , 915.5 , 155.918391258393 , 97.505404775 , 544.004133757968 , 500.190421853924 , 3261.07790175699 , 544.004133757968 , 
5 , GA , 275 , 1391.98909090909 , 952 , 265.660804729044 , 68.976027 , 658.88116448298 , 395.304108826661 , 2730.54610774978 , 658.88116448298 , SC , 56 , 1036.01785714286 , 823.5 , 88.8662172893571 , 81.88745833 , 683.354495760171 , 649.936604976426 , 1664.77880216284 , 683.354495760171 , 
6 , GA , 268 , 1473.66417910448 , 940.5 , 152.525955298817 , 68.139548305 , 479.651574037879 , 369.281277528502 , 2707.92506388925 , 479.651574037879 , SC , 50 , 1151.66 , 863 , 240.55756215792 , 75.79296093 , 503.422043869887 , 578.935115342267 , 2188.77705577749 , 503.422043869887 , 
1 , GA , 253 , 1417.93675889328 , 926 , 270.473448273605 , 73.44952318 , 656.074766802817 , 335.378729958138 , 2178.31128494226 , 656.074766802817 , TN , 66 , 1846.0303030303 , 1220 , 167.181985632636 , 77.39063682 , 745.442071810449 , 351.330947749482 , 3246.62952333653 , 745.442071810449 , 
2 , GA , 238 , 1571.14705882353 , 1017.5 , 105.167616626387 , 68.286647225 , 468.100300086655 , 361.953603078395 , 2851.8176642302 , 468.100300086655 , TN , 67 , 1947.29850746269 , 1122 , 135.317604693149 , 68.68779992 , -272.588240901155 , 238.068453603688 , 2159.89858485379 , -272.588240901155 , 
3 , GA , 257 , 1432.00778210117 , 903 , 130.203623234786 , 69.74983855 , 367.087457321076 , 287.330093446104 , 2178.56994925432 , 367.087457321076 , TN , 75 , 1360.6 , 1048 , 175.361629943293 , 61.47018929 , 229.200017495117 , 241.845758229068 , 3044.07688643605 , 229.200017495117 , 
4 , GA , 278 , 1486.78417266187 , 974 , 206.703199732745 , 70.52912681 , 375.900498567126 , 358.85936451555 , 2509.84098429654 , 375.900498567126 , TN , 74 , 1455.5 , 1035 , 210.109616389608 , 81.512046915 , 761.62670868002 , 760.066645582364 , 2338.04599048181 , 761.62670868002 , 
5 , GA , 275 , 1391.98909090909 , 952 , 265.660804729044 , 68.976027 , 658.88116448298 , 395.304108826661 , 2730.54610774978 , 658.88116448298 , TN , 73 , 1653.46575342466 , 1197 , 191.627916038973 , 69.71548999 , 311.469826376327 , 248.87389855975 , 3122.00402974531 , 311.469826376327 , 
6 , GA , 268 , 1473.66417910448 , 940.5 , 152.525955298817 , 68.139548305 , 479.651574037879 , 369.281277528502 , 2707.92506388925 , 479.651574037879 , TN , 74 , 1380.35135135135 , 1133 , 158.751952135865 , 74.26236369 , 476.03115988378 , 406.868681213958 , 2435.63286424172 , 476.03115988378 , 
7 , GA , 70 , 1227.68571428571 , 940 , 388.915980097643 , 67.464771515 , 394.544412912174 , 352.476603009818 , 2455.74801820609 , 394.544412912174 , TN , 18 , 1697.72222222222 , 978.5 , 304.183074184778 , 105.5989347 , 563.870123181894 , 474.077625491463 , 2777.75009992371 , 563.870123181894 , 
1 , GA , 253 , 1417.93675889328 , 926 , 270.473448273605 , 73.44952318 , 656.074766802817 , 335.378729958138 , 2178.31128494226 , 656.074766802817 , TX , 292 , 1745.21575342466 , 1057.5 , 159.253830993144 , 64.395628835 , 743.029592174381 , 491.69814487797 , 2223.77771438612 , 743.029592174381 , 
2 , GA , 238 , 1571.14705882353 , 1017.5 , 105.167616626387 , 68.286647225 , 468.100300086655 , 361.953603078395 , 2851.8176642302 , 468.100300086655 , TX , 303 , 1745.03630363036 , 1078 , 92.7147842320759 , 58.6789484 , 886.865746021479 , 523.580713735844 , 2378.42775206358 , 886.865746021479 , 
3 , GA , 257 , 1432.00778210117 , 903 , 130.203623234786 , 69.74983855 , 367.087457321076 , 287.330093446104 , 2178.56994925432 , 367.087457321076 , TX , 355 , 1809.21126760563 , 979 , 116.089021785761 , 58.52365903 , 462.19396850959 , 424.366198055575 , 2255.847155858 , 462.19396850959 , 
4 , GA , 278 , 1486.78417266187 , 974 , 206.703199732745 , 70.52912681 , 375.900498567126 , 358.85936451555 , 2509.84098429654 , 375.900498567126 , TX , 324 , 1664.63271604938 , 1055 , 130.421685827457 , 57.18636096 , 700.946608502403 , 565.145679627318 , 2048.20605912067 , 700.946608502403 , 
5 , GA , 275 , 1391.98909090909 , 952 , 265.660804729044 , 68.976027 , 658.88116448298 , 395.304108826661 , 2730.54610774978 , 658.88116448298 , TX , 326 , 1884.22392638037 , 1109 , 296.155845026301 , 56.39130676 , 710.273452327075 , 562.700869694586 , 2379.59784439983 , 710.273452327075 , 
6 , GA , 268 , 1473.66417910448 , 940.5 , 152.525955298817 , 68.139548305 , 479.651574037879 , 369.281277528502 , 2707.92506388925 , 479.651574037879 , TX , 276 , 1932.46739130435 , 1085 , 96.8659805361848 , 54.04102431 , 569.648764158613 , 476.92037088604 , 2313.27567905096 , 569.648764158613 , 
7 , GA , 70 , 1227.68571428571 , 940 , 388.915980097643 , 67.464771515 , 394.544412912174 , 352.476603009818 , 2455.74801820609 , 394.544412912174 , TX , 109 , 1523.6880733945 , 987 , 172.409803247239 , 69.61499204 , 855.986764743365 , 606.185684632472 , 2080.54974304984 , 855.986764743365 , 
1 , GA , 253 , 1417.93675889328 , 926 , 270.473448273605 , 73.44952318 , 656.074766802817 , 335.378729958138 , 2178.31128494226 , 656.074766802817 , UT , 29 , 1398.48275862069 , 713 , 55.5423176548276 , 53.26451462 , 152.294188144885 , 178.054611703653 , 2109.84734408709 , 152.294188144885 , 
2 , GA , 238 , 1571.14705882353 , 1017.5 , 105.167616626387 , 68.286647225 , 468.100300086655 , 361.953603078395 , 2851.8176642302 , 468.100300086655 , UT , 23 , 1453.60869565217 , 1052 , 57.328958307 , 56.37379238 , 522.468516238683 , 404.385568880278 , 2162.46609208943 , 522.468516238683 , 
3 , GA , 257 , 1432.00778210117 , 903 , 130.203623234786 , 69.74983855 , 367.087457321076 , 287.330093446104 , 2178.56994925432 , 367.087457321076 , UT , 29 , 1772.89655172414 , 850 , 202.693051004586 , 43.17681427 , 438.020779860261 , 113.651220199381 , 1430.86403567264 , 438.020779860261 , 
4 , GA , 278 , 1486.78417266187 , 974 , 206.703199732745 , 70.52912681 , 375.900498567126 , 358.85936451555 , 2509.84098429654 , 375.900498567126 , UT , 33 , 1379.30303030303 , 986 , 124.397124079455 , 63.38225663 , 265.63622320808 , 211.470710080084 , 2248.10100125516 , 265.63622320808 , 
5 , GA , 275 , 1391.98909090909 , 952 , 265.660804729044 , 68.976027 , 658.88116448298 , 395.304108826661 , 2730.54610774978 , 658.88116448298 , UT , 23 , 1212.78260869565 , 754 , 291.884592966609 , 57.6039732 , 20.687667966628 , 62.2480313978548 , 1768.94381442714 , 20.687667966628 , 
6 , GA , 268 , 1473.66417910448 , 940.5 , 152.525955298817 , 68.139548305 , 479.651574037879 , 369.281277528502 , 2707.92506388925 , 479.651574037879 , UT , 38 , 1457.31578947368 , 737 , 83.7569848343158 , 56.646174255 , 484.448074851142 , 419.931596199161 , 2133.65075062805 , 484.448074851142 , 
1 , GA , 253 , 1417.93675889328 , 926 , 270.473448273605 , 73.44952318 , 656.074766802817 , 335.378729958138 , 2178.31128494226 , 656.074766802817 , VA , 295 , 1501.38983050847 , 1067 , 1689.94377190947 , 76.75938319 , 434.297440664908 , 335.9990746077 , 2402.14553800587 , 434.297440664908 , 
2 , GA , 238 , 1571.14705882353 , 1017.5 , 105.167616626387 , 68.286647225 , 468.100300086655 , 361.953603078395 , 2851.8176642302 , 468.100300086655 , VA , 258 , 1449.5503875969 , 1115 , 171.515499401643 , 87.495036135 , 715.298764862425 , 542.640259390701 , 2714.83010245443 , 715.298764862425 , 
3 , GA , 257 , 1432.00778210117 , 903 , 130.203623234786 , 69.74983855 , 367.087457321076 , 287.330093446104 , 2178.56994925432 , 367.087457321076 , VA , 246 , 1504.62195121951 , 991 , 166.962858112203 , 82.67932255 , 224.875539037941 , 211.79125370949 , 2996.81728894087 , 224.875539037941 , 
4 , GA , 278 , 1486.78417266187 , 974 , 206.703199732745 , 70.52912681 , 375.900498567126 , 358.85936451555 , 2509.84098429654 , 375.900498567126 , VA , 275 , 1403.93090909091 , 1088 , 234.435150438862 , 77.84649499 , 302.96819040974 , 307.149803890224 , 2222.44290690523 , 302.96819040974 , 
5 , GA , 275 , 1391.98909090909 , 952 , 265.660804729044 , 68.976027 , 658.88116448298 , 395.304108826661 , 2730.54610774978 , 658.88116448298 , VA , 270 , 1484.34444444444 , 1028 , 194.216882660119 , 87.170200215 , 373.579847703503 , 340.805056228088 , 3015.34658743593 , 373.579847703503 , 
6 , GA , 268 , 1473.66417910448 , 940.5 , 152.525955298817 , 68.139548305 , 479.651574037879 , 369.281277528502 , 2707.92506388925 , 479.651574037879 , VA , 259 , 1689.08108108108 , 1065 , 181.774892181564 , 82.58834893 , 24.1227469937311 , 214.184980534212 , 2932.21662928091 , 24.1227469937311 , 
7 , GA , 70 , 1227.68571428571 , 940 , 388.915980097643 , 67.464771515 , 394.544412912174 , 352.476603009818 , 2455.74801820609 , 394.544412912174 , VA , 81 , 1672.77777777778 , 1100 , 146.52062379416 , 75.26392039 , 148.083227109928 , 132.268745067474 , 3114.2256772808 , 148.083227109928 , 
1 , GA , 253 , 1417.93675889328 , 926 , 270.473448273605 , 73.44952318 , 656.074766802817 , 335.378729958138 , 2178.31128494226 , 656.074766802817 , VT , 21 , 1144.2380952381 , 1187 , 212.320438509524 , 158.7583891 , 421.227107578175 , 376.998549792236 , 4279.17853326299 , 421.227107578175 , 
2 , GA , 238 , 1571.14705882353 , 1017.5 , 105.167616626387 , 68.286647225 , 468.100300086655 , 361.953603078395 , 2851.8176642302 , 468.100300086655 , VT , 23 , 1167 , 938 , 908.058975301304 , 170.5330363 , 531.270399383601 , 468.074956423275 , 3558.16467742928 , 531.270399383601 , 
4 , GA , 278 , 1486.78417266187 , 974 , 206.703199732745 , 70.52912681 , 375.900498567126 , 358.85936451555 , 2509.84098429654 , 375.900498567126 , VT , 22 , 1328.86363636364 , 1262 , 303.242973566364 , 146.486148 , 618.407272659402 , 393.053302754092 , 2996.83585495937 , 618.407272659402 , 
5 , GA , 275 , 1391.98909090909 , 952 , 265.660804729044 , 68.976027 , 658.88116448298 , 395.304108826661 , 2730.54610774978 , 658.88116448298 , VT , 19 , 1765.10526315789 , 1500 , 581.083970528947 , 136.5998891 , 354.364282738601 , 404.183645193415 , 3691.6694388287 , 354.364282738601 , 
6 , GA , 268 , 1473.66417910448 , 940.5 , 152.525955298817 , 68.139548305 , 479.651574037879 , 369.281277528502 , 2707.92506388925 , 479.651574037879 , VT , 19 , 1533.89473684211 , 850 , 156.804364274211 , 134.4533492 , 122.419924490183 , 207.940577458487 , 3485.97579552177 , 122.419924490183 , 
1 , GA , 253 , 1417.93675889328 , 926 , 270.473448273605 , 73.44952318 , 656.074766802817 , 335.378729958138 , 2178.31128494226 , 656.074766802817 , WA , 100 , 3072.45 , 1240 , 75.77661976893 , 46.057914905 , 499.48651122987 , 329.216550235243 , 2096.38764305969 , 499.48651122987 , 
2 , GA , 238 , 1571.14705882353 , 1017.5 , 105.167616626387 , 68.286647225 , 468.100300086655 , 361.953603078395 , 2851.8176642302 , 468.100300086655 , WA , 98 , 2003.95918367347 , 1305 , 194.736959694531 , 45.768027295 , 294.948698875505 , 322.975086924112 , 1922.77407418791 , 294.948698875505 , 
3 , GA , 257 , 1432.00778210117 , 903 , 130.203623234786 , 69.74983855 , 367.087457321076 , 287.330093446104 , 2178.56994925432 , 367.087457321076 , WA , 103 , 1929.76699029126 , 979 , 175.662742167282 , 40.13191302 , 384.759296365287 , 319.974302686521 , 1968.11845094266 , 384.759296365287 , 
4 , GA , 278 , 1486.78417266187 , 974 , 206.703199732745 , 70.52912681 , 375.900498567126 , 358.85936451555 , 2509.84098429654 , 375.900498567126 , WA , 85 , 2445.69411764706 , 1366 , 75.1656669278471 , 43.08085024 , 251.083081664285 , 214.565762330432 , 2048.48670661604 , 251.083081664285 , 
5 , GA , 275 , 1391.98909090909 , 952 , 265.660804729044 , 68.976027 , 658.88116448298 , 395.304108826661 , 2730.54610774978 , 658.88116448298 , WA , 86 , 2199.1511627907 , 1328.5 , 59.7438919512907 , 42.891514845 , 350.382643372442 , 286.299701999134 , 2135.92102692864 , 350.382643372442 , 
6 , GA , 268 , 1473.66417910448 , 940.5 , 152.525955298817 , 68.139548305 , 479.651574037879 , 369.281277528502 , 2707.92506388925 , 479.651574037879 , WA , 116 , 2366.62931034483 , 1225 , 69.5766720832328 , 42.50871084 , 413.45663185999 , 237.280649972015 , 2260.30170297364 , 413.45663185999 , 
7 , GA , 70 , 1227.68571428571 , 940 , 388.915980097643 , 67.464771515 , 394.544412912174 , 352.476603009818 , 2455.74801820609 , 394.544412912174 , WA , 21 , 1458.38095238095 , 795 , 94.696625965381 , 48.17514873 , 142.132894537509 , 43.0791940589793 , 2368.03485953341 , 142.132894537509 , 
1 , GA , 253 , 1417.93675889328 , 926 , 270.473448273605 , 73.44952318 , 656.074766802817 , 335.378729958138 , 2178.31128494226 , 656.074766802817 , WI , 55 , 1577.90909090909 , 1083 , 86.4249804467455 , 70.97714629 , 234.484922786198 , 269.224303570104 , 2466.19644575628 , 234.484922786198 , 
2 , GA , 238 , 1571.14705882353 , 1017.5 , 105.167616626387 , 68.286647225 , 468.100300086655 , 361.953603078395 , 2851.8176642302 , 468.100300086655 , WI , 56 , 1657.10714285714 , 1000.5 , 231.650498914768 , 66.162730175 , 422.20365615584 , 321.628131858959 , 2387.79037016501 , 422.20365615584 , 
3 , GA , 257 , 1432.00778210117 , 903 , 130.203623234786 , 69.74983855 , 367.087457321076 , 287.330093446104 , 2178.56994925432 , 367.087457321076 , WI , 50 , 1843.82 , 1199.5 , 102.8362053032 , 64.52962896 , -39.3619929862093 , 121.282595601537 , 2362.65524570552 , -39.3619929862093 , 
4 , GA , 278 , 1486.78417266187 , 974 , 206.703199732745 , 70.52912681 , 375.900498567126 , 358.85936451555 , 2509.84098429654 , 375.900498567126 , WI , 37 , 1809.08108108108 , 1066 , 111.817702743 , 63.97919864 , 155.284084140047 , 188.696676710358 , 2673.18672885342 , 155.284084140047 , 
5 , GA , 275 , 1391.98909090909 , 952 , 265.660804729044 , 68.976027 , 658.88116448298 , 395.304108826661 , 2730.54610774978 , 658.88116448298 , WI , 61 , 1246.40983606557 , 966 , 163.903830180836 , 69.86370852 , 719.061062818301 , 328.067949879255 , 2394.15121971271 , 719.061062818301 , 
6 , GA , 268 , 1473.66417910448 , 940.5 , 152.525955298817 , 68.139548305 , 479.651574037879 , 369.281277528502 , 2707.92506388925 , 479.651574037879 , WI , 50 , 1524.98 , 1029 , 87.47534501396 , 66.974167635 , 428.316992167595 , 348.179015538886 , 2613.50601294692 , 428.316992167595 , 
7 , GA , 70 , 1227.68571428571 , 940 , 388.915980097643 , 67.464771515 , 394.544412912174 , 352.476603009818 , 2455.74801820609 , 394.544412912174 , WI , 24 , 1416.79166666667 , 999 , 90.39472553375 , 57.14556703 , 315.089682157667 , 356.861773176744 , 2601.40742898727 , 315.089682157667 , 
1 , GA , 253 , 1417.93675889328 , 926 , 270.473448273605 , 73.44952318 , 656.074766802817 , 335.378729958138 , 2178.31128494226 , 656.074766802817 , WV , 36 , 1064.30555555556 , 661.5 , 196.954890764361 , 140.42037515 , 272.019710927813 , 208.318678075872 , 2452.45423275082 , 272.019710927813 , 
2 , GA , 238 , 1571.14705882353 , 1017.5 , 105.167616626387 , 68.286647225 , 468.100300086655 , 361.953603078395 , 2851.8176642302 , 468.100300086655 , WV , 52 , 1139.57692307692 , 1005.5 , 613.124212873173 , 152.39687765 , 189.969982737564 , 197.852669448643 , 3950.30059182297 , 189.969982737564 , 
3 , GA , 257 , 1432.00778210117 , 903 , 130.203623234786 , 69.74983855 , 367.087457321076 , 287.330093446104 , 2178.56994925432 , 367.087457321076 , WV , 52 , 968.153846153846 , 780.5 , 909.639472878231 , 122.66479755 , 312.750719132687 , 255.063067438469 , 2863.11017130407 , 312.750719132687 , 
4 , GA , 278 , 1486.78417266187 , 974 , 206.703199732745 , 70.52912681 , 375.900498567126 , 358.85936451555 , 2509.84098429654 , 375.900498567126 , WV , 43 , 1044.02325581395 , 643 , 300.37993530593 , 151.2769269 , 381.550869889707 , 351.760175464831 , 1795.07552378113 , 381.550869889707 , 
5 , GA , 275 , 1391.98909090909 , 952 , 265.660804729044 , 68.976027 , 658.88116448298 , 395.304108826661 , 2730.54610774978 , 658.88116448298 , WV , 44 , 993.636363636364 , 649 , 396.923288546273 , 112.50663825 , 319.266555749466 , 310.163650279517 , 2490.59915142662 , 319.266555749466 , 
6 , GA , 268 , 1473.66417910448 , 940.5 , 152.525955298817 , 68.139548305 , 479.651574037879 , 369.281277528502 , 2707.92506388925 , 479.651574037879 , WV , 44 , 972.659090909091 , 693.5 , 164.040906422273 , 102.378689635 , 336.612120518972 , 333.233490739829 , 2369.18676305429 , 336.612120518972 , 
6 , HI , 18 , 1908.83333333333 , 1426 , 262.056926751056 , 79.063562425 , 1099.74738763151 , 914.21624025286 , 2750.89328574313 , 1099.74738763151 , IL , 188 , 1765.43085106383 , 1206.5 , 127.360081482218 , 66.499332435 , 567.363701116911 , 516.88669116077 , 2636.09297905029 , 567.363701116911 , 
6 , HI , 18 , 1908.83333333333 , 1426 , 262.056926751056 , 79.063562425 , 1099.74738763151 , 914.21624025286 , 2750.89328574313 , 1099.74738763151 , IN , 79 , 1313.60759493671 , 858 , 630.074306711987 , 78.73041569 , 261.923231335122 , 274.789172861626 , 2052.5729900846 , 261.923231335122 , 
6 , HI , 18 , 1908.83333333333 , 1426 , 262.056926751056 , 79.063562425 , 1099.74738763151 , 914.21624025286 , 2750.89328574313 , 1099.74738763151 , KS , 39 , 1358.30769230769 , 1264 , 123.812770913744 , 80.41280445 , 1054.64886463082 , 677.711381272972 , 2507.57063818315 , 1054.64886463082 , 
6 , HI , 18 , 1908.83333333333 , 1426 , 262.056926751056 , 79.063562425 , 1099.74738763151 , 914.21624025286 , 2750.89328574313 , 1099.74738763151 , KY , 39 , 2029.30769230769 , 1675 , 103.355499881051 , 97.2919347 , 811.957659150575 , 833.866033168706 , 2905.23520977385 , 811.957659150575 , 
6 , HI , 18 , 1908.83333333333 , 1426 , 262.056926751056 , 79.063562425 , 1099.74738763151 , 914.21624025286 , 2750.89328574313 , 1099.74738763151 , LA , 190 , 1634.88947368421 , 1076.5 , 608.139260001058 , 69.024411635 , 412.894931960508 , 514.901974577618 , 1556.55361852535 , 412.894931960508 , 
6 , HI , 18 , 1908.83333333333 , 1426 , 262.056926751056 , 79.063562425 , 1099.74738763151 , 914.21624025286 , 2750.89328574313 , 1099.74738763151 , MA , 213 , 1961.79342723005 , 1217 , 270.496023529085 , 69.25054931 , 434.756836498859 , 361.040160993969 , 2653.23390225859 , 434.756836498859 , 
6 , HI , 18 , 1908.83333333333 , 1426 , 262.056926751056 , 79.063562425 , 1099.74738763151 , 914.21624025286 , 2750.89328574313 , 1099.74738763151 , MD , 145 , 1696.9724137931 , 1182 , 125.365950564828 , 64.65122967 , 538.158274304414 , 443.376677271094 , 2232.45848955935 , 538.158274304414 , 
6 , HI , 18 , 1908.83333333333 , 1426 , 262.056926751056 , 79.063562425 , 1099.74738763151 , 914.21624025286 , 2750.89328574313 , 1099.74738763151 , ME , 21 , 1919.28571428571 , 1397 , 165.499982376667 , 156.6829503 , 458.470608589852 , 487.470002067426 , 4249.21414473624 , 458.470608589852 , 
6 , HI , 18 , 1908.83333333333 , 1426 , 262.056926751056 , 79.063562425 , 1099.74738763151 , 914.21624025286 , 2750.89328574313 , 1099.74738763151 , MI , 116 , 1620.9224137931 , 1094 , 92.880576544819 , 62.968542485 , 660.6047839659 , 572.321538458619 , 2895.28872071688 , 660.6047839659 , 
